"Date","Value","Country"
"1946-12-01","-0.624","Afghanistan"
"1947-01-01","2.335","Afghanistan"
"1947-02-01","3.919","Afghanistan"
"1947-03-01","10.456","Afghanistan"
"1947-04-01","15.546","Afghanistan"
"1947-05-01","20.547","Afghanistan"
"1947-06-01","24.755","Afghanistan"
"1947-07-01","26.825","Afghanistan"
"1947-08-01","26.855","Afghanistan"
"1947-09-01","20.984","Afghanistan"
"1947-10-01","14.428","Afghanistan"
"1947-11-01","10.942","Afghanistan"
"1947-12-01","2.829","Afghanistan"
"1948-01-01","2.752","Afghanistan"
"1948-02-01","4.359","Afghanistan"
"1948-03-01","8.068","Afghanistan"
"1948-04-01","14.544","Afghanistan"
"1948-05-01","21.774","Afghanistan"
"1948-06-01","24.469","Afghanistan"
"1948-07-01","27.587","Afghanistan"
"1948-08-01","25.187","Afghanistan"
"1948-09-01","20.818","Afghanistan"
"1948-10-01","13.966","Afghanistan"
"1948-11-01","7.29","Afghanistan"
"1948-12-01","1.209","Afghanistan"
"1949-01-01","-1.374","Afghanistan"
"1949-02-01","3.089","Afghanistan"
"1949-03-01","7.789","Afghanistan"
"1949-04-01","15.152","Afghanistan"
"1949-05-01","20.991","Afghanistan"
"1949-06-01","23.142","Afghanistan"
"1949-07-01","27.238","Afghanistan"
"1949-08-01","24.268","Afghanistan"
"1949-09-01","20.634","Afghanistan"
"1949-10-01","11.546","Afghanistan"
"1949-11-01","5.186","Afghanistan"
"1949-12-01","2.54","Afghanistan"
"1950-01-01","-0.048","Afghanistan"
"1950-02-01","0.159","Afghanistan"
"1950-03-01","7.541","Afghanistan"
"1950-04-01","12.031","Afghanistan"
"1950-05-01","20.487","Afghanistan"
"1950-06-01","25.083","Afghanistan"
"1950-07-01","27.455","Afghanistan"
"1950-08-01","25.357","Afghanistan"
"1950-09-01","19.043","Afghanistan"
"1950-10-01","14.451","Afghanistan"
"1950-11-01","5.119","Afghanistan"
"1950-12-01","-0.156","Afghanistan"
"1951-01-01","0.648","Afghanistan"
"1951-02-01","0.801","Afghanistan"
"1951-03-01","6.867","Afghanistan"
"1951-04-01","13.264","Afghanistan"
"1951-05-01","20.281","Afghanistan"
"1951-06-01","22.893","Afghanistan"
"1951-07-01","26.001","Afghanistan"
"1951-08-01","24.713","Afghanistan"
"1951-09-01","21.572","Afghanistan"
"1951-10-01","17.085","Afghanistan"
"1951-11-01","8.581","Afghanistan"
"1951-12-01","4.907","Afghanistan"
"1952-01-01","1.198","Afghanistan"
"1952-02-01","5.671","Afghanistan"
"1952-03-01","8.775","Afghanistan"
"1952-04-01","15.811","Afghanistan"
"1952-05-01","20.05","Afghanistan"
"1952-06-01","25.257","Afghanistan"
"1952-07-01","26.485","Afghanistan"
"1952-08-01","24.803","Afghanistan"
"1952-09-01","19.857","Afghanistan"
"1952-10-01","13.355","Afghanistan"
"1952-11-01","6.626","Afghanistan"
"1952-12-01","2.217","Afghanistan"
"1953-01-01","2.097","Afghanistan"
"1953-02-01","6.945","Afghanistan"
"1953-03-01","9.673","Afghanistan"
"1953-04-01","14.719","Afghanistan"
"1953-05-01","20.59","Afghanistan"
"1953-06-01","24.941","Afghanistan"
"1953-07-01","27.407","Afghanistan"
"1953-08-01","24.837","Afghanistan"
"1953-09-01","20.341","Afghanistan"
"1953-10-01","12.747","Afghanistan"
"1953-11-01","7.662","Afghanistan"
"1953-12-01","3.85","Afghanistan"
"1954-01-01","1.333","Afghanistan"
"1954-02-01","2.934","Afghanistan"
"1954-03-01","7.527","Afghanistan"
"1954-04-01","14.492","Afghanistan"
"1954-05-01","20.695","Afghanistan"
"1954-06-01","23.95","Afghanistan"
"1954-07-01","25.918","Afghanistan"
"1954-08-01","24.518","Afghanistan"
"1954-09-01","20.307","Afghanistan"
"1954-10-01","12.892","Afghanistan"
"1954-11-01","7.274","Afghanistan"
"1954-12-01","2.456","Afghanistan"
"1955-01-01","1.636","Afghanistan"
"1955-02-01","6.092","Afghanistan"
"1955-03-01","10.031","Afghanistan"
"1955-04-01","13.607","Afghanistan"
"1955-05-01","18.451","Afghanistan"
"1955-06-01","24.112","Afghanistan"
"1955-07-01","27.077","Afghanistan"
"1955-08-01","26.235","Afghanistan"
"1955-09-01","21.01","Afghanistan"
"1955-10-01","12.999","Afghanistan"
"1955-11-01","9.609","Afghanistan"
"1955-12-01","4.852","Afghanistan"
"1956-01-01","0.844","Afghanistan"
"1956-02-01","4.236","Afghanistan"
"1956-03-01","8.139","Afghanistan"
"1956-04-01","15.018","Afghanistan"
"1956-05-01","22.23","Afghanistan"
"1956-06-01","23.763","Afghanistan"
"1956-07-01","26.617","Afghanistan"
"1956-08-01","24.391","Afghanistan"
"1956-09-01","21.071","Afghanistan"
"1956-10-01","13.172","Afghanistan"
"1956-11-01","8.686","Afghanistan"
"1956-12-01","2.126","Afghanistan"
"1957-01-01","-1.69","Afghanistan"
